goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대
4969899,84789281,general,모찌모찌?,두께도 적당히 덥지 않으면서 예쁠정도 두께에서 잘 만든것 같아요 이쁨,5.0,False,LIGHT BLUE · L,173.0,73.0,남성,2026-05-28 11:42:33,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,LIGHT BLUE,2026,5,28,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
4969899,84766539,general,고마운토렌토새틴,"청남방 스타일, 정말 예전에 유행했는데 많이 시원하고 좋네요 여름에 즐겨 입게 될 것 같습니다.",5.0,False,LIGHT BLUE · M,168.0,71.0,남성,2026-05-27 15:03:55,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,False,0,filluminate,상의,M,LIGHT BLUE,2026,5,27,수,5,응답,조금 큼,화면과 비슷,좋음,거의 없음,,,,4.0,,,,4.0,1.0,1.0,0.0,0.0
4969899,84758734,general,소심한오사카보그,여름에 시원하게 입을 수 있을 것 같아요.정말 후회없었어요.,5.0,False,INDIGO · M,170.0,58.0,남성,2026-05-27 00:29:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,INDIGO,2026,5,27,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
4969899,84753091,style,논농이,딱 원하던 색감이에요 사이즈도 잘 맞고 이쁘네요,5.0,False,LIGHT BLUE · L,175.0,75.0,남성,2026-05-26 20:19:56,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,LIGHT BLUE,2026,5,26,화,5,응답,조금 큼,밝음,좋음,약간 있음,,,,4.0,,,,3.0,1.0,1.0,1.0,1.0
4969899,84740713,general,앵그리치와와,너무 두껍지는 않으면서 각이 잘 잡혀있는 점이 좋았어요! 여행다니면서 며칠 잘 입었습니다 ◡̎,5.0,False,LIGHT BLUE · M,170.0,60.0,남성,2026-05-26 09:24:04,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,LIGHT BLUE,2026,5,26,화,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,,4.0,1.0,1.0,0.0,0.0
﻿4160491,84857756,general,신비로운잠실레더,기장이 조금 길긴 한데 뭐 여름에 시원해보일정도라 적당히 넣입하거나 빼입 잘 하면 될 것 같아요 가성비 굿,5.0,False,06 페이드 라운드 티셔츠 / 차콜 · M,176.0,72.0,남성,2026-05-31 15:04:33,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,06 페이드 라운드 티셔츠 차콜,2026,5,31,일,5,응답,조금 큼,밝음,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,1.0,1.0
4160491,84816533,general,옹웅.,좋은 기회로 싸게 여름용 반팔티 장만햇어요!! 뮤난하게 어디에 입어도 ㄱㅊ,5.0,False,03 하트 그래피티 라운드 티셔츠 / 화이트 · S,164.0,54.0,여성,2026-05-29 15:26:38,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,S,03 하트 그래피티 라운드 티셔츠 화이트,2026,5,29,금,5,응답,조금 큼,화면과 비슷,,,적당함,강함,,,,4.0,3.0,,1.0,1.0,0.0,0.0
﻿4697060,84866313,general,성실한도쿄볼레로,빈티지한 느낌이 좋습니다. 예쁘게 잘 입을 것 같습니다.,5.0,False,L,183.0,60.0,남성,2026-05-31 21:57:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,False,0,filluminate,상의,L,,2026,5,31,일,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0
4697060,84853016,general,by_ria,아니 이가격에 이품질이라니.. 대박 너무 감사합니다 재질이 완전 탄탄하고 좋아요 안에는 부드럽게 되어있어서 꺼끌거림 하나도 없고 그리고 예뻐요🩷 진짜 색이 너무 고급스러움,5.0,False,L,180.0,80.0,남성,2026-05-31 10:49:35,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 퀄리티: 매우 좋음,False,0,filluminate,상의,L,,2026,5,31,일,5,응답,조금 큼,화면과 비슷,매우 좋음,,두꺼움,,,5.0,,,4.0,,1.0,1.0,0.0,0.0
4697060,84851912,general,montbb,"배송받고 바로 입어봤는데 기대 이상으로 만족스러웠어요. 우선 원단이 너무 두껍지 않아서 답답한 느낌이 전혀 없고, 그렇다고 얇아서 흐물거리는 재질도 아니라 봄·가을은 물론 겨울에도 이너와 함께 활용하기 딱 좋은 두께감입니다. 특히 후드티에서 중요한 모자 부분도 힘 없이 축 처지는 스타일이 아니라 적당히 형태를 잘 잡아줘서 착용했을 때 실루엣이 정말 예쁘게 나와요. 덕분에 자연스럽게 스트릿하면서도 힙한 분위기를 연출할 수 있어서 더욱 마음에 들었습니다. 색감 역시 상세페이지에서 보던 화면 색상과 거의 비슷해서 받아봤을 때 실망감이 전혀 없었고, 오히려 빈티지한 워싱 느낌이 실제로 보니 더 매력적이었어요. 핏, 색감, 두께감까지 전부 만족스러워서 자주 손이 갈 것 같은 후드티입니다. 정말 추천드려요!",4.0,False,L,171.0,75.0,남성,2026-05-31 09:38:15,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 매우 좋음,True,0,filluminate,상의,L,,2026,5,31,일,4,응답,조금 큼,화면과 비슷,매우 좋음,,적당함,,,5.0,,,3.0,,1.0,1.0,0.0,0.0
﻿4969869,84832440,general,이이이잉잉잉,꽤 상품이 좋아요 짱짱하고 핏도 좋고 잘 맞습니다,5.0,False,WHITE · M,166.0,63.0,남성,2026-05-30 11:14:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,WHITE,2026,5,30,토,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
4969869,84811787,general,깊은코랄믹스매치,이 가격에 이런 셔츠를 살 수 있다니 매우 만족입니다.,5.0,False,BEIGE · M,170.0,60.0,남성,2026-05-29 11:19:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,BEIGE,2026,5,29,금,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
4969869,84765671,general,가냐냥,두께가 어느정도 있고 오버핏이에요 편하게 걸치기 좋아요,5.0,False,GREY · M,161.0,42.0,여성,2026-05-27 14:00:53,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,GREY,2026,5,27,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
4969869,84754091,general,시루망고,사이즈도 좋고 핏도 예쁘고 너무마음에들어요  다른색깔도 구매예정입니다,5.0,False,WHITE · M,170.0,72.0,남성,2026-05-26 21:02:22,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 많음,False,0,filluminate,상의,M,WHITE,2026,5,26,화,5,응답,정사이즈,화면과 비슷,보통,많음,,,,3.0,,,,2.0,0.0,0.0,0.0,0.0
﻿5249171,84744613,style,도념주,간절기에 입기 딱 좋은 두께에 스트라이프가 이쁩니다,5.0,False,L,178.0,80.0,남성,2026-05-26 13:16:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,,2026,5,26,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
﻿4969889,84785726,general,너그러운피사의상,여름에 아우터로 입으려고 구매했어요. 소재가 두껍지 않으면서도 탄탄해서 세탁 후에도 각이 잘 살아있습니다.,5.0,False,WHITE · M,172.0,62.0,여성,2026-05-28 08:08:26,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,M,WHITE,2026,5,28,목,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0
﻿4969880,84809679,general,흐르는인천체인,지금입기엔 조금 덥네요~~  사이즈 넉넉해서 좋아요~,4.0,False,LIGHT BLUE · XL,176.0,80.0,남성,2026-05-29 08:52:41,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,XL,LIGHT BLUE,2026,5,29,금,4,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,1.0,1.0,0.0,0.0
4969880,84808555,general,Vastly,상품페이지 모델분 입은거 보고 위아래 같은 색상인 라이트블루로 주문했는데 색깔 차이가 심합니다 문의 남기니 원래 그런거라고 색상이 맞는거라도 답변받았어요 혹시나 저처럼 구매하실분은 참고하시길 바라요,2.0,False,LIGHT BLUE · L,177.0,72.0,남성,2026-05-29 06:45:39,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,LIGHT BLUE,2026,5,29,금,2,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,1.0,1.0,0.0,0.0
4969880,84778274,general,외길38,린넨인데 두께가 좀 있으나 기장도 괜찮고 색감도 이쁘고 어느옷에나 어울립니다,4.0,False,LIGHT BLUE · M,170.0,74.0,남성,2026-05-27 22:11:32,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,LIGHT BLUE,2026,5,27,수,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
4969880,84717546,general,반짝거리는코트,할인을 크게 해서 구매를 한건데 생각보다 퀄리티가 괜찮아서 좋았습니다 얇긴 한데 한여름엔 못입고 봄가을에 입기 좋을 것 같네요,5.0,False,INDIGO · M,177.0,69.0,남성,2026-05-25 03:29:27,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,INDIGO,2026,5,25,월,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0
﻿4911299,84849535,general,발랄한쿠바레깅스,핏이 이쁘고 여름에 입기에 좋은 재질이라 다른색도 구매했습니다,5.0,False,L,168.0,77.0,여성,2026-05-31 01:36:34,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,31,일,5,응답,많이 큼,화면과 비슷,매우 좋음,약간 있음,,,,5.0,,,,3.0,2.0,2.0,0.0,0.0
4911299,84817190,general,백곰95,"만듬새 탄탄하고, 시어서커 소재감으로 여름철에 시워하고 캐주얼하게 활용하기 좋음.",4.0,False,L,186.0,97.0,남성,2026-05-29 16:00:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,5,29,금,4,응답,정사이즈,화면과 비슷,좋음,거의 없음,,,,4.0,,,,4.0,0.0,0.0,0.0,0.0
4911299,84813516,general,댐이니,종종 여름에 긴팔 입을때가 있어서 구매했는데 가볍고 시원합니다. 아주 만족,5.0,False,S,168.0,56.0,남성,2026-05-29 13:02:27,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,S,,2026,5,29,금,5,응답,조금 큼,화면과 비슷,좋음,거의 없음,,,,4.0,,,,4.0,1.0,1.0,0.0,0.0
4911299,84783483,general,멸종위기,옷이 이쁘고 좋아요 시원하게 입기 좋아요 오버핏인걷ㅎ 좋구,5.0,False,L,174.0,88.0,남성,2026-05-28 01:09:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,28,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
﻿6140944,84846900,general,용기있는블루캡,기장 질감 색상 디자인 다 좋아요 머슬핏이 되려면 운동 많이 하ㅑ야 해요,5.0,False,MELANGE GREY · S,164.0,63.0,남성,2026-05-30 22:56:31,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,False,0,filluminate,상의,S,MELANGE GREY,2026,5,30,토,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,,4.0,3.0,,0.0,0.0,0.0,0.0
6140944,84828230,general,Aknsmz,팔길이가 살짝길었지만 접으면 괜찮을정도에요 색은 예쁩니다,5.0,False,MELANGE GREY · S,156.0,49.0,여성,2026-05-30 01:08:33,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 강함,True,0,filluminate,상의,S,MELANGE GREY,2026,5,30,토,5,응답,조금 큼,화면과 비슷,,,두꺼움,강함,,,,4.0,4.0,,1.0,1.0,0.0,0.0
6140944,84828070,general,베이직한금색러그,생일선물로 사주랴거 샀어요 카키색깔이 젤 이뻐보여서 샀아여,3.0,False,LIGHT KHAKI · L,163.0,54.0,여성,2026-05-30 00:55:47,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,LIGHT KHAKI,2026,5,30,토,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
6140944,84826567,general,시라아아아,보들보들하고 크롭한게 맘에들어요! 편하게 입기 좋아요!,4.0,False,CHARCOAL · L,182.0,77.0,남성,2026-05-29 23:28:08,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,CHARCOAL,2026,5,29,금,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
6140944,84821815,general,김_규_리,무신사 짱이에요. 받아보니 더 마음에 들고 배송도 빨라요~,5.0,False,CHARCOAL · L,180.0,80.0,missing,2026-05-29 19:25:00,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,CHARCOAL,2026,5,29,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
6140944,84815937,general,챱챱츄,"이 옷 질감이 너무 좋습니다… 신축성은 말해 뭐해구요, 기장도 딱 적당히 크롭해서 대만족",5.0,False,LIGHT KHAKI · M,170.0,67.0,남성,2026-05-29 14:59:14,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,False,0,filluminate,상의,M,LIGHT KHAKI,2026,5,29,금,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,,4.0,3.0,,0.0,0.0,0.0,0.0
6140944,84789209,general,홍이선생,옷 사이즈 널널하고 크롭이라 편하게 입고다녀도 스타일리쉬한거같아요,5.0,False,MELANGE GREY · L,181.0,75.0,남성,2026-05-28 11:38:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,MELANGE GREY,2026,5,28,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
6140944,84788267,general,하목,쫀쫀한 재질이고 땀흡수는 잘 안될거같은 느낌인데 핏 좋고 색감 좋아요,5.0,False,CHARCOAL · L,168.0,70.0,남성,2026-05-28 10:46:40,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,False,0,filluminate,상의,L,CHARCOAL,2026,5,28,목,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,,4.0,3.0,,0.0,0.0,0.0,0.0
6140944,84755846,style,용용봉봉이,팔 소매가 길고 어깨가 넓게 나왔어요 그래서 어깨가 넓어보이고 기장을 세미 크롭이기 때문에 다리는 길어 보입니다!! 색감이 그리고 너무 이뻐요~ 세탁하면 어떻게 될지 궁금한데 지금음 대 만족합니다~😊,5.0,False,LIGHT KHAKI · L,171.0,72.0,남성,2026-05-26 22:13:58,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,L,LIGHT KHAKI,2026,5,26,화,5,응답,정사이즈,어두움,,,적당함,강함,,,,4.0,3.0,,0.0,0.0,-1.0,1.0
6140944,84753393,style,5분째,크롭한 스트라이프티 찾고있었는데 촉감도 좋도 이뻐요,5.0,False,MELANGE GREY · L,177.0,85.0,남성,2026-05-26 20:35:32,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,MELANGE GREY,2026,5,26,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
6140944,84736067,general,콰다당ing,목부분이 첫세탁에 늘어나서 외출용으로 못입고 잠옷으로 입고있네요,3.0,False,MELANGE GREY · M,170.0,65.0,남성,2026-05-25 23:20:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,M,MELANGE GREY,2026,5,25,월,3,응답,정사이즈,화면과 비슷,,,적당함,강함,,,,4.0,3.0,,0.0,0.0,0.0,0.0
6140944,84730489,general,용용봉봉이,시원한 소재라서 좋았구요. 면소재는 아니긴 하지만 저는 오히려 면소재보다 편하게 느껴지고 시원해서 좋습니다,5.0,False,LIGHT KHAKI · L,171.0,72.0,남성,2026-05-25 19:25:27,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 강함,True,0,filluminate,상의,L,LIGHT KHAKI,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,얇음,강함,,,,4.0,2.0,,0.0,0.0,0.0,0.0
6140944,84724144,style,은은한베이지퍼프,맘에드는거 간만에 잘 찾았습니다 가성비도 좋고 너무 맘에 들어요 몸뚱이가 좋은분은 더 이쁠듯 암튼 좋아요,5.0,False,CHARCOAL · L,171.0,73.0,남성,2026-05-25 14:13:28,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,CHARCOAL,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
6140944,84724053,general,은은한베이지퍼프,진짜 맘에들어요 길이도 적당하고 색깔이 실제가 더 이뻐보여요 적당히 두꺼워서 몸도 잡아주고 좋아요,5.0,False,CHARCOAL · L,171.0,73.0,남성,2026-05-25 14:10:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,CHARCOAL,2026,5,25,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
﻿6391691,84868680,experience,쯩진,"이번 체험단에 당첨되어 작성하게 되었고 브랜드 필루미네이트 관계자에게 감사드리며 후기 남겨보도록 할게요~  키:173cm 몸무게:58kg (어깨넓은 마른체형)  먼저 배송도착은 빠른편이였으며,포장상태도 지저분하지 않게 좋게 잘 포장 되서 왔습니다! 카라쪽 주름이 잡혀왔지만 심하게 잡혀있지 않으며 스팀 다리미로 펴 주면 깔끔하게 없앨 수 있으며 데님이지만 린넨 소재 얇은 원단이다 보니 여름에도 시원하게 입을 수 있을 거 같아 활용도가 높을 거 같습니다! 게다가 요즘 크롭 버전으로 많이 나오는데 일반 기장보다 좀 더 깔끔하게 입을 수 있다는 장점이 있고 반바지든 긴바지든 코디하기가 어렵지 않아 여름에도 손이 가게되는 제품인 거 같습니다!!",5.0,True,LIGHT BLUE · [Crop ver.] M,173.0,58.0,남성,2026-05-31 23:28:04,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,LIGHT BLUE [Crop ver.],2026,5,31,일,5,응답,정사이즈,밝음,매우 좋음,거의 없음,,,,5.0,,,,4.0,0.0,0.0,1.0,1.0
